,level_0,index,chcarbon,code,Land use,TopN2O,precipitation_level,component_name,carbon_e_c_nit,to_carb,AnnualHarv,annualChangeInCarbon,ISPAID Soil Type,soil_series,LAND USE TYPE,SU,DI,GS,yield, carcass weight ( animal ha-1 year-1),kg CO2-e kg steer-1 (Stanley et al 2018),Totak GHG kg CO2-e kg carcass weight/ha,SOC,Molecular_wight,C kg co2-,net emmision,soil_code,ut_rate,yieldBaseRates,ch4_kg_ha_yr,new_ghg,Unnamed: 0,changeincarbon2,co_eq,an_Year,SOC1,SOC2,Whole_repsiration,Top_respiration,TPC,flowNitrate,NConc,n20,N03Ncon,CumuAnnualLeach,NO3Total,MineralN,LeachNO3,runoff,drainaged_run_off,total_carbon,no2_eq,top_no2_eq,mean_rain,mean_maxt,mean_mint,total_radn,PAWC1,PAWC2,SW1,SW2,SW3,land_use,Depth,residue_fraction,SID,changeincarbon,SurfaceOrganicMatter.Wt,Year,Month,sub_surface_drain_no3,sub_surface_drain,CNRed,Catmos,M_AGB,MAIZE_AGB_NITROGEN,Maize_Yield,mYield,Toplayer_soil_Carbon,CumulativeAnnualLeaching,BD,N03Ncon2,N03Ncon3,Nloss,Year_in_soybean,soy_AGB,SoyYield,AGPKikuyu.HarvestedWt,SimpleGrazing.GrazedDM,SimpleGrazing.AmountDungWtReturned,SimpleGrazing.AmountDungNReturned,SimpleGrazing.AmountUrineNReturned,MicroClimate.RadiationInterception,Weather.Radn,NReturned,CReturned,DeadProportion,AGPKikuyu.CoverTotal,AGPKikuyu.CoverGreen,AGPKikuyu.CoverDead,AGPKikuyu.AboveGroundWt,AGPKikuyu.AboveGroundDeadWt,land_use_codes,precipitation_level_mm,SoilType,soil_type,carbon_eq,Precipitation (cm) 1,carbon_equivalent_forests,new_ghg_intensity,base_yield,energy_in_put,total_ghg_w_energy
1813,1813,992,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3038.4076765132686
1814,1814,993,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3747.358364013269
1815,1815,994,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,2734.252176513269
1816,1816,994,6.235615145714762,12,switchgrass,0.7051186623384068,872.0,Canisteo,-50.96923988737967,15.480457756669212,,0.3440101723704269,,,,,,,,,,,,,,,,,,,1155.6237151057644,175.0,9.24484261095445,-56761.67844112044,,6.885052904436829,81.41870214462053,2581.5489284270398,2547.6600705878336,81.41870214462053,0.0172744510650779,0.0,2.505668248346647,,4.863818115197303,447.6756454098441,298.6425927090546,4.863818115197303,0.0,,88.30375504905734,0.0151482929466397,143.90246432167015,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1722761616742369,0.178789876031766,0.3496065416045508,0.3638470188889089,0.3525749332131326,switchgrass,,,1372.0,,,1988.0,12.0,0.0,0.0,20.0,7.074261030840328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,872.0,C,Canisteo,-1261.141291909985,,,0.0107447106454296,5.77,12.41684243380781,1104.6544752183847
1817,1817,995,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4284.103364013269
1818,1818,996,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4127.55273901327
1819,1819,997,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4082.823989013269
1820,1820,998,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,2734.252176513269
1821,1821,999,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4395.92523901327
1822,1822,1000,6.723833201362634,6,Permanent pasture,0.4885838078603802,872.0,Downs,-270.55288598673155,13.614074429815272,4166.928748148697,0.3025349873292283,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4194.64586401327
1823,1823,1001,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4196.090142775034
1824,1824,1002,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3945.609142775034
1825,1825,1003,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4296.729830275033
1826,1826,1004,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5294.180955275034
1827,1827,1005,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4249.764642775033
1828,1828,1006,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4958.715330275034
1829,1829,1007,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3945.609142775034
1830,1830,1008,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5495.460330275034
1831,1831,1008,1.7531968115760632,12,switchgrass,1.488686924933321,1146.0,Canisteo,2138.1794523276,5.11626591269503,,0.11369479805988955,,,,,,,,,,,,,,,,,,,1155.6237151057644,176.0,3.363069101118967,-18759.641679881777,,5.440393126499997,79.0360998240595,1895.0112994442688,1867.0562010876176,79.0360998240595,-0.0017092239803782,0.0,4.348755975823421,,4.328103024182089,80.60182533238313,51.38505054902127,4.328103024182089,0.0,,84.4764929505595,0.0999757538326136,271.42035898852595,,5410.508959793333,1190.7805979661086,5583.782164732023,0.2141441259397168,0.2105517472254559,0.3970437613037476,0.3956088900825987,0.3740050247100518,switchgrass,,,1374.0,,,1988.0,12.0,0.0,0.0,20.0,5.192479782356161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1146.0,C,Canisteo,-416.8051296875551,,,0.0107447106454296,5.77,12.41684243380781,3293.8031674333643
1832,1832,1009,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5338.909705275035
1833,1833,1010,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5294.180955275034
1834,1834,1011,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3945.609142775034
1835,1835,1012,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5607.282205275034
1836,1836,1013,7.702189831971946,6,Permanent pasture,1.2771169781327008,1146.0,Downs,940.8040802750331,15.356832270251804,4102.044198676933,0.341262939338929,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,5406.002830275034
1837,1837,1014,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3101.694079575689
1838,1838,1015,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,2851.2130795756893
1839,1839,1016,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3202.3337670756896
1840,1840,1017,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4199.78489207569
1841,1841,1018,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3155.368579575689
1842,1842,1019,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,3864.3192670756894
1843,1843,1020,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,2851.2130795756893
1844,1844,1021,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4401.06426707569
1845,1845,1022,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4244.51364207569
1846,1846,1022,8.369746448219425,12,switchgrass,1.370058139438153,1100.0,Canisteo,1059.8929835685794,15.853022523777948,,0.3522893894172877,,,,,,,,,,,,,,,,,,,1155.6237151057644,177.0,7.483276075558521,-58127.74925385247,,7.064307782731956,79.98956032911929,2433.4573011841712,2400.4768317297144,79.98956032911929,-0.0454119695993844,0.0,4.212791930973002,,4.4899314660739735,149.40118243808934,94.43329995463408,4.4899314660739735,0.2703423659757157,,87.05386811185124,0.3366201295662218,269.51468340791143,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1744035946910025,0.184939849154252,0.3491373464072036,0.3699969920113949,0.3597549016585551,switchgrass,,,1375.0,,,1988.0,12.0,0.0,0.0,20.0,6.667851279777334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1400.0,C,Canisteo,-1291.4929016037768,,,0.0107447106454296,5.77,12.41684243380781,2215.516698674344
1847,1847,1023,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4199.78489207569
1848,1848,1024,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,2851.2130795756893
1849,1849,1025,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4512.88614207569
1850,1850,1026,6.797248261670855,6,Permanent pasture,0.5543111030638382,926.0,Downs,-153.59198292431108,13.563068288412117,4220.398367909808,0.3014015175202693,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,4311.606767075689
1851,1851,1027,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,3502.6423357599174
1852,1852,1028,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,3252.1613357599176
1853,1853,1029,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,3603.2820232599174
1854,1854,1030,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,4600.7331482599175
1855,1855,1031,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,3556.316835759917
1856,1856,1032,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,4265.267523259918
1857,1857,1033,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,3252.1613357599176
1858,1858,1034,4.799544651492631,6,Permanent pasture,0.5652194343043763,624.0,Gara,247.35627325991686,8.871251863323032,4245.46903768443,0.19713893029606738,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,4802.0125232599175
